country,system,destroyed,captured,abandoned,damaged,total
Russia,11 Feniks,0,1,0,0,1
Russia,11 IMR-2(M) combat engineering vehicle,0,0,1,1,2
Russia,11 K-53949 Linza,1,0,0,0,1
Russia,11 K-53949 Typhoon-K,1,0,0,0,1
Russia,11 KamAZ 4x4,0,1,0,0,1
Russia,11 KamAZ 8x8,1,0,0,0,1
Russia,11 KamAZ 8x8 with armoured cabin,2,0,0,0,2
Russia,11 MP-1IM signals vehicle,1,0,0,0,1
Russia,11 MT-LB with ZU-23 AA gun,0,1,0,0,1
Russia,11 PTS-2 tracked amphibious transport,0,1,0,0,1
Russia,11 PTS-3 tracked amphibious transport,1,0,0,0,1
Russia,11 Pantsir-S1,1,0,0,0,1
Russia,11 REM-KL recovery vehicle,1,0,0,0,1
Russia,11 RKhM-6 Povozka CBRN reconnaissance vehicle,1,0,0,0,1
Russia,11 River link pontoon (for PP-2005 floating bridge system),0,0,0,2,2
Russia,11 Su-30SM multirole aircraft,1,0,0,0,1
Russia,11 T-62MV,1,0,0,0,1
Russia,11 T-62MV Obr. 2022,1,0,0,0,1
Russia,11 T-72AV,1,0,0,0,1
Russia,11 T-72BA,0,2,0,0,2
Russia,11 T-90S,0,1,0,0,1
Russia,11 UAZ-3303,1,0,0,0,1
Russia,11 UAZ-39094,1,0,0,0,1
Russia,11 UAZ-452 van,0,0,0,1,1
Russia,11 UAZ-469 jeep,1,0,0,0,1
Russia,11 Unknown helicopter,1,0,0,0,1
Russia,11 Ural-4320 with 57mm AZP S-60,1,0,0,0,1
Russia,11 Ural-63704-0010 Tornado-U,1,0,0,0,1
Russia,110 152mm 2S19 Msta-S,3,0,0,0,3
Russia,110 BMP-1(P),1,1,0,0,2
Russia,110 BMP-3 688A-sb6-2KP,7,0,1,0,8
Russia,110 GAZ Tigr-M,3,3,0,0,6
Russia,110 MT-LBVM and MT-LBVMK,0,1,0,0,1
Russia,110 T-62M,1,0,0,0,1
Russia,110 T-72B Obr. 1989,0,1,0,0,1
Russia,110 Ural-4320 tanker,2,1,0,0,3
Russia,110 Ural-43206,1,0,0,0,1
Russia,110 ZALA Z-16 (421-16Е),2,3,0,0,5
Russia,1101 BMP-2(K),4,1,2,1,8
Russia,1104 KamAZ 6x6,6,0,1,1,8
Russia,1109 KamAZ 6x6,5,0,0,0,5
Russia,111 122mm BM-21 Grad,0,0,0,1,1
Russia,111 152mm 2A65 Msta-B howitzer,2,0,0,0,2
Russia,111 152mm 2S19 Msta-S,2,0,0,0,2
Russia,111 BTR-82AT,1,0,0,0,1
Russia,111 GAZ Tigr-M,1,0,0,0,1
Russia,111 KamAZ 6x6 tanker,1,0,0,0,1
Russia,111 MT-LBVM and MT-LBVMK,1,0,0,0,1
Russia,111 T-62M,1,0,0,0,1
Russia,111 T-72B Obr. 1989,1,0,0,0,1
Russia,111 T-80BV,1,3,0,0,4
Russia,111 T-80BVM,1,0,0,1,2
Russia,111 Ural-4320 tanker,2,0,0,0,2
Russia,111 Ural-43206,1,0,0,0,1
Russia,111 ZALA Z-16 (421-16Е),1,0,0,0,1
Russia,1112 BMP-2(K),8,0,4,3,15
Russia,1113 KamAZ 6x6,4,0,0,0,4
Russia,1118 KamAZ 6x6,5,0,0,0,5
Russia,1119 BMP-2(K),7,0,3,3,13
Russia,112 122mm BM-21 Grad,2,0,0,0,2
Russia,112 152mm 2A65 Msta-B howitzer,1,0,0,0,1
Russia,112 152mm 2S19 Msta-S,1,0,0,0,1
Russia,112 KamAZ 6x6 tanker,1,1,0,0,2
Russia,112 MT-LBVM and MT-LBVMK,0,2,0,1,3
Russia,112 T-80BVM,1,0,1,1,3
Russia,112 Unknown BMP-1/2,2,0,1,1,4
Russia,112 Ural-43206,0,1,0,0,1
Russia,1122 BMP-2(K),7,0,1,1,9
Russia,1122 KamAZ 6x6,4,0,0,0,4
Russia,1124 KamAZ 6x6,2,0,0,0,2
Russia,1126 KamAZ 6x6,2,0,0,0,2
Russia,113 122mm BM-21 Grad,2,0,0,1,3
Russia,113 BMP-1(P),2,0,0,0,2
Russia,113 BMP-3 688A-sb6-2KP,3,0,0,0,3
Russia,113 BTR-80,6,1,0,0,7
Russia,113 KamAZ 6x6 tanker,2,0,0,0,2
Russia,113 MT-LBVM and MT-LBVMK,1,1,0,0,2
Russia,113 T-72B Obr. 1989,1,0,0,0,1
Russia,113 T-80BVM,0,0,0,1,1
Russia,113 UAZ-452 van,3,0,1,1,5
Russia,113 Unknown BMP-1/2,1,0,0,0,1
Russia,113 Ural-43206,1,0,0,0,1
Russia,113 ZALA Z-16 (421-16Е),2,0,0,0,2
Russia,1131 BMP-2(K),5,0,5,5,15
Russia,114 122mm BM-21 Grad,1,0,0,0,1
Russia,114 BTR-80,0,1,0,0,1
Russia,114 BTR-82AT,2,0,0,1,3
Russia,114 KamAZ 6x6 tanker,1,0,0,0,1
Russia,114 T-80BV,1,1,0,0,2
Russia,114 UAZ-452 van,1,0,0,0,1
Russia,114 Ural-4320 tanker,1,0,0,0,1
Russia,114 Ural-43206,1,0,0,0,1
Russia,1142 BMP-2(K),9,0,1,2,12
Russia,1149 BMP-2(K),5,0,0,0,5
Russia,115 122mm BM-21 Grad,1,0,0,0,1
Russia,115 152mm 2A65 Msta-B howitzer,0,1,0,0,1
Russia,115 152mm 2S19 Msta-S,3,0,0,0,3
Russia,115 BMP-1(P),0,2,0,1,3
Russia,115 BTR-80,1,0,0,0,1
Russia,115 BTR-82AT,1,0,0,0,1
Russia,115 GAZ Tigr-M,1,0,0,0,1
Russia,115 KamAZ 6x6 tanker,1,0,0,0,1
Russia,115 MT-LBVM and MT-LBVMK,0,2,0,0,2
Russia,115 T-80BVM,2,0,0,0,2
Russia,115 UAZ-452 van,1,0,0,0,1
Russia,115 Unknown BMP-1/2,1,0,1,0,2
Russia,115 Ural-4320 tanker,1,0,0,0,1
Russia,115 ZALA Z-16 (421-16Е),2,0,0,0,2
Russia,1154 BMP-2(K),2,0,2,2,6
Russia,1158 BMP-2(K),2,0,2,2,6
Russia,116 152mm 2A65 Msta-B howitzer,0,0,0,2,2
Russia,116 BTR-80,0,0,1,1,2
Russia,116 GAZ Tigr-M,5,0,0,0,5
Russia,116 T-80BVM,1,0,0,0,1
Russia,116 UAZ-452 van,1,0,0,0,1
Russia,116 Ural-4320 tanker,0,1,0,0,1
Russia,116 Ural-43206,1,0,0,0,1
Russia,116 ZALA Z-16 (421-16Е),1,0,0,0,1
Russia,1161 BMP-2(K),4,0,0,0,4
Russia,1164 BMP-2(K),8,1,0,0,9
Russia,1166 BMP-2(K),2,0,0,0,2
Russia,1169 BMP-2(K),2,0,0,0,2
Russia,117 152mm 2A65 Msta-B howitzer,1,1,0,0,2
Russia,117 152mm 2S19 Msta-S,1,0,0,0,1
Russia,117 BMP-1(P),3,1,0,0,4
Russia,117 BMP-3 688A-sb6-2KP,3,0,0,0,3
Russia,117 BTR-80,1,0,0,0,1
Russia,117 GAZ Tigr-M,2,1,0,0,3
Russia,117 KamAZ 6x6 tanker,2,0,0,0,2
Russia,117 MT-LBVM and MT-LBVMK,1,1,0,0,2
Russia,117 UAZ-452 van,1,0,0,0,1
Russia,117 Unknown BMP-1/2,1,0,0,0,1
Russia,117 Ural-4320 tanker,0,1,0,0,1
Russia,117 Ural-43206,1,0,0,0,1
Russia,117 ZALA Z-16 (421-16Е),0,1,0,0,1
Russia,1172 BMP-2(K),2,0,1,1,4
Russia,118 152mm 2A65 Msta-B howitzer,1,0,0,0,1
Russia,118 152mm 2S19 Msta-S,1,0,0,0,1
Russia,118 BMP-1(P),0,1,0,0,1
Russia,118 BTR-82AT,2,0,1,1,4
Russia,118 GAZ Tigr-M,2,1,0,0,3
Russia,118 KamAZ 6x6 tanker,3,1,0,0,4
Russia,118 T-62M,6,0,1,1,8
Russia,118 T-80BVM,5,1,2,2,10
Russia,118 Unknown BMP-1/2,1,0,0,0,1
Russia,118 Ural-4320 tanker,0,1,0,0,1
Russia,118 Ural-43206,1,0,0,0,1
Russia,118 ZALA Z-16 (421-16Е),1,0,0,0,1
Russia,119 122mm BM-21 Grad,4,0,0,0,4
Russia,119 152mm 2S19 Msta-S,2,0,0,0,2
Russia,119 BMP-1(P),1,0,0,0,1
Russia,119 BMP-3 688A-sb6-2KP,1,0,1,0,2
Russia,119 BTR-80,2,0,0,0,2
Russia,119 BTR-82AT,2,0,0,0,2
Russia,119 GAZ Tigr-M,0,1,0,0,1
Russia,119 KamAZ 6x6 tanker,2,0,0,0,2
Russia,119 T-62M,2,0,1,0,3
Russia,119 T-80BV,3,2,0,0,5
Russia,119 UAZ-452 van,2,0,0,0,2
Russia,119 Unknown BMP-1/2,1,0,0,0,1
Russia,119 ZALA Z-16 (421-16Е),1,0,0,0,1
Russia,12 'Orlan-20' ''Kartograf'',1,0,0,0,1
Russia,12 120mm 2B16 Nona-K howitzer,1,0,0,0,1
Russia,12 122mm 2B17 Tornado-G,1,0,0,0,1
Russia,12 152mm 2A36 Giatsint-B,1,0,0,1,2
Russia,12 152mm 2S33 Msta-SM2,0,1,0,0,1
Russia,12 1V13(M) battery fire control center,0,1,0,0,1
Russia,12 1V14 battery command and forward observer vehicle,0,1,0,0,1
Russia,12 203mm 2S7(M) Malka,1,0,0,0,1
Russia,12 82mm 2B9 Vasilek automatic gun mortar,1,0,0,0,1
Russia,12 9A310M1-2 TELAR (for Buk-M1-2),1,0,0,0,1
Russia,12 AS-4350 medical vehicle,1,0,0,0,1
Russia,12 BMD-1KSh-A command vehicle,1,0,0,0,1
Russia,12 BMP-1 675-sb3KDZ,1,0,0,0,1
Russia,12 BMP-1KSh command and staff vehicle,0,1,0,0,1
Russia,12 BRM-1K reconnaissance vehicle,2,0,0,0,2
Russia,12 Feniks,1,0,0,0,1
Russia,12 K-53949 Linza,3,0,0,0,3
Russia,12 KamAZ 8x8,1,0,0,0,1
Russia,12 MT-LB with ZU-23 AA gun,0,1,0,0,1
Russia,12 PMP floating bridge,0,1,0,0,1
Russia,12 PTS-2 tracked amphibious transport,0,1,0,1,2
Russia,12 Pantsir-S1,1,0,0,0,1
Russia,12 River link pontoon (for unknown floating bridge system),3,9,0,0,12
Russia,12 Su-30SM multirole aircraft,1,0,0,0,1
Russia,12 T-62M,0,3,0,0,3
Russia,12 T-62MV,1,0,0,0,1
Russia,12 T-62MV Obr. 2022,1,0,0,0,1
Russia,12 T-72AV,1,0,0,0,1
Russia,12 T-72BA,1,0,0,0,1
Russia,12 T-80BV Obr. 2022,0,0,2,0,2
Russia,12 T-90M,1,0,1,1,3
Russia,12 UAZ-3303,1,0,0,0,1
Russia,12 UAZ-39094,1,0,0,0,1
Russia,12 UAZ-452 van,0,1,0,1,2
Russia,12 UAZ-469 jeep,1,1,0,0,2
Russia,12 Ural-4320 with 23mm ZU-23-2,3,0,0,0,3
Russia,12 Ural-4320 with 57mm AZP S-60,1,0,0,0,1
Russia,12 Ural-63704-0010 Tornado-U,1,0,0,0,1
Russia,12 ZiL-131,0,2,0,0,2
Russia,120 152mm 2A65 Msta-B howitzer,2,0,0,1,3
Russia,120 BMP-3 688A-sb6-2KP,1,0,0,0,1
Russia,120 BTR-82AT,1,0,0,0,1
Russia,120 GAZ Tigr-M,1,0,0,0,1
Russia,120 KamAZ 6x6 tanker,1,1,0,0,2
Russia,120 T-62M,2,0,0,0,2
Russia,120 T-80BV,0,1,0,0,1
Russia,120 T-80BVM,1,0,0,0,1
Russia,120 UAZ-452 van,0,0,1,1,2
Russia,120 Unknown BMP-1/2,2,0,0,0,2
Russia,120 Ural-43206,1,1,0,0,2
Russia,120mm 2B11/2S12,5,5,0,0,10
Russia,120mm 2B11/2S12A,1,3,0,0,4
Russia,120mm 2B16 Nona-K howitzer,0,4,2,1,7
Russia,120mm 2S23 Nona-SVK,0,1,0,0,1
Russia,120mm 2S34 Khosta,2,3,0,0,5
Russia,120mm 2S9 Nona,14,5,1,0,20
Russia,121 152mm 2A65 Msta-B howitzer,0,0,0,1,1
Russia,121 152mm 2S19 Msta-S,1,0,0,0,1
Russia,121 BMP-3 688A-sb6-2KP,1,0,0,0,1
Russia,121 BTR-82AT,1,0,0,0,1
Russia,121 GAZ Tigr-M,3,0,0,0,3
Russia,121 KamAZ 6x6 tanker,1,0,0,0,1
Russia,121 T-62M,1,0,0,0,1
Russia,121 T-80BV,0,1,0,0,1
Russia,121 UAZ-452 van,1,0,0,0,1
Russia,121 Unknown BMP-1/2,6,0,0,0,6
Russia,122 122mm BM-21 Grad,2,0,0,0,2
Russia,122 152mm 2A65 Msta-B howitzer,1,0,0,0,1
Russia,122 152mm 2S19 Msta-S,1,0,0,0,1
Russia,122 BMP-1(P),1,0,0,0,1
Russia,122 BMP-3 688A-sb6-2KP,1,0,0,0,1
Russia,122 BTR-80,3,1,0,0,4
Russia,122 GAZ Tigr-M,2,0,0,0,2
Russia,122 KamAZ 6x6 tanker,2,0,0,0,2
Russia,122 MT-LBVM and MT-LBVMK,1,3,0,0,4
Russia,122 T-62M,1,0,1,0,2
Russia,122 T-80BVM,1,0,0,0,1
Russia,122 UAZ-452 van,1,0,0,0,1
Russia,122 Unknown BMP-1/2,8,0,1,1,10
Russia,122 ZALA Z-16 (421-16Е),2,1,0,0,3
Russia,1220 BMP-2(K),47,0,12,13,72
Russia,1221 BMP-2(K),6,0,0,0,6
Russia,1225 BMP-2(K),7,0,0,0,7
Russia,122mm 2B17 Tornado-G,4,2,1,0,7
Russia,122mm 2B26 Grad-K,5,0,0,0,5
Russia,122mm 2S1 Gvozdika,87,6,2,5,100
Russia,122mm 9P138 Grad-1,20,0,0,4,24
Russia,122mm BM-21 'Grad',17,22,6,4,49
Russia,122mm BM-21 Grad,8,2,1,1,12
Russia,122mm D-30 howitzer,42,1,0,39,82
Russia,122mm D-30 howitzer 2A18,1,9,4,0,14
Russia,123 122mm BM-21 Grad,1,0,0,0,1
Russia,123 152mm 2A65 Msta-B howitzer,1,0,0,0,1
Russia,123 152mm 2S19 Msta-S,1,0,0,0,1
Russia,123 GAZ Tigr-M,2,0,0,0,2
Russia,123 KamAZ 6x6 tanker,0,1,0,0,1
Russia,123 T-80BVM,1,0,0,0,1
Russia,123 UAZ-452 van,1,0,0,0,1
Russia,123 Unknown BMP-1/2,2,0,0,0,2
Russia,123 Ural-43206,2,0,0,0,2
Russia,123 ZALA Z-16 (421-16Е),1,0,0,0,1
Russia,1230 BMP-2(K),12,2,1,1,16
Russia,1231 BMP-2(K),3,0,0,0,3
Russia,1232 BMP-2(K),8,0,2,2,12
Russia,1233 BMP-2(K),5,0,0,2,7
Russia,124 122mm BM-21 Grad,1,0,0,0,1
Russia,124 BTR-80,0,1,0,0,1
Russia,124 BTR-82AT,0,0,3,3,6
Russia,124 GAZ Tigr-M,3,0,0,1,4
Russia,124 T-62M,2,0,0,0,2
Russia,124 T-80BV,1,1,0,0,2
Russia,124 UAZ-452 van,1,0,0,0,1
Russia,124 Unknown BMP-1/2,1,0,0,0,1
Russia,1243 BMP-2(K),10,0,0,0,10
Russia,1245 BMP-2(K),2,0,0,0,2
Russia,1249 BMP-2(K),5,0,0,0,5
Russia,125 BMP-1(P),0,3,0,0,3
Russia,125 BMP-3 688A-sb6-2KP,3,0,1,1,5
Russia,125 BTR-80,1,0,0,0,1
Russia,125 GAZ Tigr-M,0,0,0,1,1
Russia,125 KamAZ 6x6 tanker,1,0,0,0,1
Russia,125 T-62M,1,0,0,0,1
Russia,125 T-80BVM,2,0,2,2,6
Russia,125 UAZ-452 van,1,0,0,0,1
Russia,125 Unknown BMP-1/2,2,0,0,0,2
Russia,125 Ural-4320 tanker,4,2,0,0,6
Russia,125 Ural-43206,2,0,0,0,2
Russia,125 ZALA Z-16 (421-16Е),1,1,0,0,2
Russia,1257 BMP-2(K),7,0,1,0,8
Russia,1259 BMP-2(K),2,0,0,0,2
Russia,126 122mm BM-21 Grad,2,0,0,0,2
Russia,126 BMP-3 688A-sb6-2KP,1,0,0,0,1
Russia,126 BTR-80,1,0,0,0,1
Russia,126 BTR-82AT,2,0,0,0,2
Russia,126 GAZ Tigr-M,1,0,0,0,1
Russia,126 KamAZ 6x6 tanker,1,0,0,0,1
Russia,126 T-62M,2,0,0,0,2
Russia,126 T-80BV,0,2,0,0,2
Russia,126 T-80BVM,1,0,0,0,1
Russia,126 UAZ-452 van,1,0,0,0,1
Russia,126 Ural-4320 tanker,1,1,0,0,2
Russia,126 Ural-43206,2,0,0,0,2
Russia,1266 BMP-2(K),7,0,0,0,7
Russia,1269 BMP-2(K),3,0,0,0,3
Russia,127 BMP-3 688A-sb6-2KP,1,0,0,0,1
Russia,127 BTR-80,1,0,0,0,1
Russia,127 GAZ Tigr-M,4,0,0,0,4
Russia,127 KamAZ 6x6 tanker,0,2,0,0,2
Russia,127 T-62M,1,0,0,0,1
Russia,127 T-80BVM,0,0,1,1,2
Russia,127 UAZ-452 van,1,0,0,0,1
Russia,127 Unknown BMP-1/2,3,0,0,0,3
Russia,127 Ural-4320 tanker,2,1,0,1,4
Russia,127 Ural-43206,1,0,0,1,2
Russia,127 ZALA Z-16 (421-16Е),2,0,0,0,2
Russia,1275 BMP-2(K),6,0,0,0,6
Russia,128 BMP-1(P),1,2,0,0,3
Russia,128 BTR-82AT,3,0,0,0,3
Russia,128 GAZ Tigr-M,3,0,0,0,3
Russia,128 KamAZ 6x6 tanker,1,1,0,0,2
Russia,128 T-62M,2,0,0,0,2
Russia,128 T-80BVM,1,0,0,0,1
Russia,128 Unknown BMP-1/2,2,0,0,0,2
Russia,128 Ural-4320 tanker,0,1,0,0,1
Russia,128 ZALA Z-16 (421-16Е),0,1,0,0,1
Russia,1281 BMP-2(K),4,0,1,2,7
Russia,129 122mm BM-21 Grad,1,0,0,0,1
Russia,129 152mm 2S19 Msta-S,1,1,0,2,4
Russia,129 BMP-1(P),1,1,0,0,2
Russia,129 BMP-3 688A-sb6-2KP,3,0,1,1,5
Russia,129 GAZ Tigr-M,1,0,0,0,1
Russia,129 KamAZ 6x6 tanker,2,0,0,1,3
Russia,129 T-62M,2,0,0,0,2
Russia,129 T-80BV,0,3,0,0,3
Russia,129 Ural-43206,2,0,0,0,2
Russia,129 ZALA Z-16 (421-16Е),1,0,0,0,1
Russia,1297 BMP-2(K),13,0,4,3,20
Russia,1298 BMP-2(K),1,0,0,0,1
Russia,1299 BMP-2(K),2,0,0,0,2
Russia,13 'Orlan-20' ''Kartograf'',1,0,0,0,1
Russia,13 120mm 2B16 Nona-K gun mortar,0,0,0,1,1
Russia,13 122mm 2B17 Tornado-G,0,1,0,0,1
Russia,13 152mm 2A36 Giatsint-B,1,0,0,0,1
Russia,13 1V13(M) battery fire control center,0,1,0,1,2
Russia,13 1V14 battery command and forward observer vehicle,0,1,0,0,1
Russia,13 203mm 2S7(M) Malka,1,0,0,0,1
Russia,13 23mm ZU-23-2,0,2,0,0,2
Russia,13 2K22M1 Tunguska,1,0,0,1,2
Russia,13 9A310M1-2 TELAR (for Buk-M1-2),2,0,0,0,2
Russia,13 AS-4350 medical vehicle,1,0,0,0,1
Russia,13 BMP-1 675-sb3KDZ,1,0,0,0,1
Russia,13 BMP-1KSh command and staff vehicle,1,1,0,0,2
Russia,13 BMP-2M,1,0,0,0,1
Russia,13 BMP-2M 675-sb3KDZ,2,0,0,0,2
Russia,13 BRM-1K reconnaissance vehicle,1,0,0,0,1
Russia,13 BTR-70,3,0,0,0,3
Russia,13 Eleron T28ME,0,2,0,0,2
Russia,13 GAZ-3308,2,0,0,0,2
Russia,13 K-53949 Linza,1,1,0,0,2
Russia,13 KamAZ 4x4,2,0,0,0,2
Russia,13 KamAZ with MM-501 armoured cabin,1,0,0,0,1
Russia,13 PMP floating bridge,1,0,0,0,1
Russia,13 PTS-2 tracked amphibious transport,1,1,0,0,2
Russia,13 Pantsir-S1,3,0,0,0,3
Russia,13 R-149AKSh-1 command and signals vehicle,1,0,0,0,1
Russia,13 REM-KL recovery vehicle,2,0,0,0,2
Russia,13 River link pontoon (for unknown floating bridge system),0,0,0,2,2
Russia,13 T-62MV,0,0,0,1,1
Russia,13 T-72AV,1,0,0,0,1
Russia,13 T-72BA,0,1,0,0,1
Russia,13 UAZ-39094,1,0,0,0,1
Russia,13 UAZ-452 van,0,1,0,0,1
Russia,13 UAZ-469 jeep,0,1,0,0,1
Russia,13 Ural-4320 with 23mm ZU-23-2,1,0,0,0,1
Russia,13 Ural-4320 with 57mm AZP S-60,1,0,0,0,1
Russia,13 Ural-63704-0010 Tornado-U,1,0,0,0,1
Russia,13 ZiL-131,1,0,0,0,1
Russia,130 152mm 2S19 Msta-S,1,0,0,0,1
Russia,130 BMP-1(P),1,0,0,0,1
Russia,130 BTR-82AT,2,0,0,0,2
Russia,130 GAZ Tigr-M,1,0,0,0,1
Russia,130 KamAZ 6x6 tanker,2,0,0,0,2
Russia,130 T-80BV,0,1,0,0,1
Russia,130 T-80BVM,1,0,0,0,1
Russia,130 Unknown BMP-1/2,3,0,0,0,3
Russia,130 Ural-4320 tanker,1,1,0,0,2
Russia,130 Ural-43206,1,0,0,0,1
Russia,130 ZALA Z-16 (421-16Е),1,0,0,0,1
Russia,1301 BMP-2(K),3,0,0,0,3
Russia,1302 BMP-2(K),3,0,0,0,3
Russia,1303 BMP-2(K),1,0,0,0,1
Russia,1305 BMP-2(K),2,0,0,0,2
Russia,1309 BMP-2(K),3,0,0,0,3
Russia,131 152mm 2S19 Msta-S,0,0,0,1,1
Russia,131 BMP-3 688A-sb6-2KP,2,0,0,0,2
Russia,131 BTR-80,2,1,0,0,3
Russia,131 BTR-82AT,1,0,0,0,1
Russia,131 GAZ Tigr-M,0,1,0,0,1
Russia,131 KamAZ 6x6 tanker,1,0,0,0,1
Russia,131 MT-LBVM and MT-LBVMK,8,2,0,0,10
Russia,131 T-62M,0,0,2,2,4
Russia,131 T-80BVM,6,0,0,0,6
Russia,131 Unknown BMP-1/2,2,0,1,0,3
Russia,131 ZALA Z-16 (421-16Е),1,0,0,0,1
Russia,1311 BMP-2(K),2,0,0,0,2
Russia,1313 BMP-2(K),3,0,0,0,3
Russia,1315 BMP-2(K),2,0,0,0,2
Russia,132 122mm BM-21 Grad,0,0,0,2,2
Russia,132 BMP-1(P),0,3,0,1,4
Russia,132 BMP-3 688A-sb6-2KP,1,0,0,0,1
Russia,132 BTR-80,2,0,0,0,2
Russia,132 GAZ Tigr-M,1,0,0,0,1
Russia,132 MT-LBVM and MT-LBVMK,1,1,0,0,2
Russia,132 T-62M,1,0,0,0,1
Russia,132 T-80BVM,1,0,0,0,1
Russia,132 Unknown BMP-1/2,1,0,1,0,2
Russia,132 Unknown tank,1,0,0,0,1
Russia,132 Ural-4320 tanker,2,0,0,0,2
Russia,132 Ural-43206,2,0,0,0,2
Russia,1320 BMP-2(K),5,0,1,1,7
Russia,1321 BMP-2(K),2,0,0,0,2
Russia,1325 BMP-2(K),3,1,1,1,6
Russia,1327 BMP-2(K),2,0,0,0,2
Russia,1329 BMP-2(K),2,0,0,0,2
Russia,133 152mm 2S19 Msta-S,2,0,0,1,3
Russia,133 BTR-80,1,0,0,0,1
Russia,133 BTR-82AT,2,0,0,0,2
Russia,133 GAZ Tigr-M,3,0,0,0,3
Russia,133 KamAZ 6x6 tanker,2,0,0,0,2
Russia,133 T-80BVM,1,0,0,0,1
Russia,133 Ural-4320 tanker,1,0,0,0,1
Russia,1332 BMP-2(K),4,0,0,0,4
Russia,1339 BMP-2(K),7,0,0,0,7
Russia,134 152mm 2S19 Msta-S,0,1,0,0,1
Russia,134 BMP-1(P),0,2,0,0,2
Russia,134 BMP-3 688A-sb6-2KP,1,0,1,1,3
Russia,134 BTR-80,0,1,0,0,1
Russia,134 GAZ Tigr-M,1,0,0,1,2
Russia,134 T-80BV,3,2,0,0,5
Russia,134 T-80BVM,1,0,0,0,1
Russia,134 Unknown tank,3,0,0,0,3
Russia,134 Ural-43206,2,0,0,0,2
Russia,134 ZALA Z-16 (421-16Е),3,0,0,0,3
Russia,1340 BMP-2(K),3,0,0,0,3
Russia,1341 BMP-2(K),0,1,0,0,1
Russia,1342 BMP-2(K),1,0,0,0,1
Russia,1346 BMP-2(K),5,0,0,0,5
Russia,1347 BMP-2(K),1,0,0,0,1
Russia,135 122mm BM-21 Grad,2,0,0,0,2
Russia,135 152mm 2S19 Msta-S,1,0,0,0,1
Russia,135 BMP-3 688A-sb6-2KP,0,0,1,1,2
Russia,135 BTR-80,1,0,0,0,1
Russia,135 GAZ Tigr-M,2,1,0,0,3
Russia,135 KamAZ 6x6 tanker,1,0,0,0,1
Russia,135 MT-LBVM and MT-LBVMK,2,1,0,1,4
Russia,135 T-80BVM,3,0,0,0,3
Russia,135 ZALA Z-16 (421-16Е),1,0,0,0,1
Russia,1350 BMP-2(K),4,0,0,0,4
Russia,1352 BMP-2(K),2,0,0,0,2
Russia,1358 BMP-2(K),4,1,0,0,5
Russia,1359 BMP-2(K),0,0,1,1,2
Russia,136 152mm 2S19 Msta-S,1,0,0,0,1
Russia,136 BMP-3 688A-sb6-2KP,1,0,0,0,1
Russia,136 BTR-82AT,2,0,1,1,4
Russia,136 GAZ Tigr-M,3,0,0,0,3
Russia,136 T-80BV,2,1,0,0,3
Russia,136 T-80BVM,1,0,0,0,1
Russia,136 Ural-4320 tanker,3,0,0,0,3
Russia,136 ZALA Z-16 (421-16Е),1,0,0,0,1
Russia,1363 BMP-2(K),4,0,0,0,4
Russia,1364 BMP-2(K),1,0,0,0,1
Russia,1366 BMP-2(K),6,0,0,0,6
Russia,1368 BMP-2(K),3,0,0,0,3
Russia,137 BMP-1(P),0,2,0,0,2
Russia,137 BMP-3 688A-sb6-2KP,2,0,0,0,2
Russia,137 BTR-80,2,0,0,0,2
Russia,137 BTR-82AT,0,0,1,0,1
Russia,137 GAZ Tigr-M,1,0,0,1,2
Russia,137 KamAZ 6x6 tanker,1,1,0,0,2
Russia,137 MT-LBVM and MT-LBVMK,0,2,0,0,2
Russia,137 T-80BVM,2,0,0,0,2
Russia,137 Ural-43206,2,0,0,0,2
Russia,137 ZALA Z-16 (421-16Е),1,0,0,0,1
Russia,1370 BMP-2(K),2,0,0,0,2
Russia,1371 BMP-2(K),1,0,0,0,1
Russia,1372 BMP-2(K),1,0,0,0,1
Russia,1374 BMP-2(K),3,0,0,0,3
Russia,1376 BMP-2(K),4,0,0,0,4
Russia,1379 BMP-2(K),2,1,0,0,3
Russia,138 152mm 2S19 Msta-S,2,0,0,0,2
Russia,138 BMP-3 688A-sb6-2KP,1,0,0,0,1
Russia,138 BTR-80,0,1,0,0,1
Russia,138 BTR-82AT,1,0,0,0,1
Russia,138 GAZ Tigr-M,2,0,0,0,2
Russia,138 T-80BVM,1,0,0,0,1
Russia,1382 BMP-2(K),4,0,0,0,4
Russia,1386 BMP-2(K),4,0,0,0,4
Russia,139 122mm BM-21 Grad,4,0,0,0,4
Russia,139 152mm 2S19 Msta-S,1,0,0,0,1
Russia,139 BMP-1(P),1,2,0,0,3
Russia,139 GAZ Tigr-M,1,0,0,0,1
Russia,139 KamAZ 6x6 tanker,1,0,0,0,1
Russia,139 MT-LBVM and MT-LBVMK,2,0,0,0,2
Russia,139 T-80BV,3,1,0,0,4
Russia,139 T-80BVM,2,0,0,0,2
Russia,139 Unknown BMP-1/2,2,0,1,1,4
Russia,139 Ural-43206,1,0,0,0,1
Russia,139 ZALA Z-16 (421-16Е),2,0,0,0,2
Russia,14 'Orlan-20' ''Kartograf'',0,1,0,0,1
Russia,14 100mm MT-12 anti-tank gun,1,0,0,1,2
Russia,14 120mm 2B16 Nona-K gun mortar,1,0,0,0,1
Russia,14 122mm 2B17 Tornado-G,2,0,0,0,2
Russia,14 152mm 2A36 Giatsint-B,1,0,0,0,1
